trade_index,timestamp,bucket_start_trade,bucket_abs_volume,bucket_net_volume,order_imbalance,bucket_number,vpin_daily,vpin_5day,vpin_7day
12710,2025-04-09 20:41:00,10115,750.4481320877378,532.5254744545094,0.7096099672778582,2595,0.6513774978217568,0.6744046978961437,0.6847010550039393
12716,2025-04-09 21:08:00,10120,750.4481320877378,672.077615475043,0.8955683767315551,2596,0.651319162337208,0.6751689959173724,0.6850461091785629
12719,2025-04-09 21:21:00,10122,750.4481320877378,-64.97126121130759,0.08657661793435119,2597,0.6348445302483849,0.6715963836406041,0.6825259067924545
12721,2025-04-09 21:25:00,10123,750.4481320877378,729.0930240930201,0.971543525686035,2598,0.6418572128494755,0.67354487695895,0.6825346601282297
12727,2025-04-09 21:57:00,10128,750.4481320877378,96.46020392472681,0.12853680327829675,2599,0.6398470536803686,0.6728030485440453,0.6801352575309082
12729,2025-04-09 21:59:00,10129,750.4481320877378,-727.9008428846722,0.9699548999604553,2600,0.6500947258749562,0.6738399254401105,0.6805206680528437
12734,2025-04-09 23:00:00,10133,750.4481320877378,-607.3596357080846,0.80932926572609,2601,0.6478027372388075,0.6733853471981397,0.6802882032317931
12734,2025-04-09 23:00:00,10132,750.4481320877378,-474.2453349586343,0.6319495174693678,2602,0.6556094926588283,0.6726114842291158,0.6792793396731223
12736,2025-04-09 23:09:00,10133,750.4481320877378,249.2711388220414,0.33216304786924056,2603,0.6517032222519373,0.6727236534798475,0.6774044470350231
12749,2025-04-09 23:56:00,10145,750.4481320877378,704.98079364646,0.9394130833335701,2604,0.6681838051459088,0.6730859418726529,0.6772823520410307
12751,2025-04-10 00:20:00,10146,750.4481320877378,124.30579038985252,0.1656420811442828,2605,0.6517336821474633,0.6734841283551434,0.6749285466107491
12755,2025-04-10 00:58:00,10149,750.4481320877378,-578.6922990875939,0.7711289752666568,2606,0.6508313783362675,0.6755119332719671,0.6765356762360225
12767,2025-04-10 01:20:00,10160,750.4481320877378,-710.0095164532396,0.946114043189103,2607,0.6528104237348689,0.6780251022648686,0.6788206036283958
12771,2025-04-10 01:40:00,10163,750.4481320877378,518.2285434704504,0.6905587758993347,2608,0.6479723461858753,0.6769846058456453,0.6779855786657669
12782,2025-04-10 05:03:00,10173,750.4481320877378,572.1752341868978,0.7624447443091278,2609,0.6514920035728121,0.6773106371964402,0.6795902295663337
12792,2025-04-10 06:10:00,10182,750.4481320877378,-749.0442254867693,0.9981292423274306,2610,0.6523987844685748,0.6785297183792492,0.6808901739536187
12800,2025-04-10 06:22:00,10189,750.4481320877378,-746.7942324982407,0.9951310431284145,2611,0.6544077723323285,0.678909384857409,0.6827812390524559
12807,2025-04-10 07:53:00,10195,750.4481320877378,-264.0877236757276,0.35190669732368934,2612,0.6446041232462006,0.6777708024119034,0.6818531210372838
12811,2025-04-10 08:06:00,10198,750.4481320877378,644.5140043264993,0.8588388414446032,2613,0.6428011801162801,0.6776220380896807,0.6833450069384324
12817,2025-04-10 09:14:00,10203,750.4481320877378,-559.3595814685373,0.7453674112192211,2614,0.6558979182731162,0.6768634918623176,0.6850257830661932
12822,2025-04-10 09:35:00,10207,750.4481320877378,-109.47226870467998,0.14587586273301717,2615,0.6521874515859285,0.6766768426783237,0.6828087619405458
12832,2025-04-10 10:20:00,10216,750.4481320877378,569.8202676261061,0.7593066639274227,2616,0.6548423596187161,0.6764051819014996,0.6823097256934085
12837,2025-04-10 11:18:00,10220,750.4481320877378,152.9476014821057,0.20380835788958165,2617,0.6395478854590886,0.6743480960405518,0.6808696049280667
12844,2025-04-10 11:30:00,10226,750.4481320877378,302.81513583911163,0.40351241197267496,2618,0.6278384984081977,0.6727314523168755,0.6795513470481596
12851,2025-04-10 12:04:00,10232,750.4481320877378,715.3027650881429,0.9531674935324033,2619,0.6465775983210346,0.6728301184829446,0.6797737110501542
12858,2025-04-10 12:30:00,10238,750.4481320877378,276.1957324151899,0.3680410685370309,2620,0.6348966132770709,0.6736445697740182,0.6781251370115945
12861,2025-04-10 12:40:00,10240,750.4481320877378,-592.8870877371637,0.7900440581919485,2621,0.6449585750633849,0.6761505109164404,0.6784051980935858
12868,2025-04-10 13:06:00,10246,750.4481320877378,723.6651166979811,0.9643106375450005,2622,0.6451090692013501,0.679743040062298,0.6798309559220211
12871,2025-04-10 13:31:00,10248,750.4481320877378,150.41672059769172,0.20043586513998535,2623,0.6313984819295418,0.6781338284872241,0.6777667849125215
12874,2025-04-10 14:26:00,10250,750.4481320877378,-524.1530347615502,0.6984533805199337,2624,0.6324737484877709,0.6775799180835809,0.6769587246629017
12880,2025-04-10 14:57:00,10255,750.4481320877378,-680.3851521113786,0.9066384777566907,2625,0.6425906256215673,0.6781887445670266,0.6782192559167735
12888,2025-04-10 15:47:00,10262,750.4481320877378,-733.9344868424901,0.9779949545622734,2626,0.6539491356684763,0.6794874902779408,0.6784119271312326
12891,2025-04-10 15:56:00,10264,750.4481320877378,-375.5127663728663,0.500384703907776,2627,0.645728954412501,0.6805415800045561,0.6771540142145613
