trade_index,timestamp,bucket_start_trade,bucket_abs_volume,bucket_net_volume,order_imbalance,bucket_number,vpin_daily,vpin_5day,vpin_7day
54669,2025-06-10 12:11:00,52746,1.8106137177126609e-06,-9.599973573663263e-07,0.5302055032362651,1923,0.29027934643174647,0.25993310627649474,0.2532567192621366
54691,2025-06-10 12:33:00,52767,1.8106137177126609e-06,-1.8893221952772902e-07,0.10434706071177133,1924,0.29165002840961934,0.25885501527223764,0.2528990433151457
54708,2025-06-10 12:50:00,52783,1.8106137177126609e-06,1.5044769070221224e-07,0.08309209702236878,1925,0.2932696139764563,0.2588546656962312,0.2522627791927267
54737,2025-06-10 13:21:00,52811,1.8106137177126609e-06,2.1267904706128684e-07,0.11746240790109731,1926,0.28849510053927846,0.25705601665669686,0.252525284937038
54751,2025-06-10 13:35:00,52824,1.8106137177126609e-06,-1.4581281719241452e-06,0.8053226139069526,1927,0.3025118843360599,0.2592720321636412,0.2527889584071286
54760,2025-06-10 13:44:00,52832,1.8106137177126609e-06,-7.284768435197694e-07,0.40233697358708326,1928,0.30559016835691294,0.25984012680968555,0.2531811345031502
54774,2025-06-10 13:58:00,52845,1.8106137177126609e-06,8.904071773562837e-07,0.4917709220060094,1929,0.3150578966326807,0.26094688476863653,0.25207930729113354
54789,2025-06-10 14:13:00,52859,1.8106137177126609e-06,3.6627989765299895e-07,0.20229599172357896,1930,0.31208250732384796,0.2607865486519196,0.25259132768458753
54809,2025-06-10 14:33:00,52878,1.8106137177126609e-06,-7.176718203413516e-07,0.39636937096002056,1931,0.3096889404301378,0.2607165416924893,0.2524445592076513
54828,2025-06-10 14:52:00,52896,1.8106137177126609e-06,-3.5221684535335385e-08,0.019452898313302717,1932,0.30910048352082364,0.2606115690600178,0.25228349280027534
54852,2025-06-10 15:16:00,52919,1.8106137177126609e-06,5.786726284947428e-07,0.3196002674859754,1933,0.31272682130325863,0.26147642089937606,0.25182449267568796
54868,2025-06-10 15:32:00,52934,1.8106137177126609e-06,-1.3784327682429473e-06,0.761306928561391,1934,0.3227921206541115,0.264306996330232,0.25321746815330104
54877,2025-06-10 15:41:00,52942,1.8106137177126609e-06,-2.750102585628077e-07,0.15188786866710963,1935,0.321604518346777,0.26359920155325495,0.25263192896434145
54902,2025-06-10 16:06:00,52966,1.8106137177126609e-06,1.2775058203799603e-06,0.7055650843040264,1936,0.3315047849409937,0.26605509607060435,0.25462924597344616
54922,2025-06-10 16:26:00,52985,1.8106137177126609e-06,-4.317038966711365e-07,0.23842959569339053,1937,0.33157896845563994,0.26696527752682375,0.2544581207891806
54947,2025-06-10 16:52:00,53009,1.8106137177126609e-06,2.3093706694880822e-07,0.1275462925579454,1938,0.3170958465550651,0.26566611272080903,0.25412428483163946
54982,2025-06-10 17:28:00,53043,1.8106137177126609e-06,5.565200063690536e-07,0.3073653982209427,1939,0.3167423814962365,0.2656692782228857,0.2538979982896933
55005,2025-06-10 17:52:00,53065,1.8106137177126609e-06,-5.041279165021816e-07,0.27842930359494006,1940,0.32029230033262734,0.26559966608904045,0.25221226797053065
55035,2025-06-10 18:23:00,53094,1.8106137177126609e-06,2.9304270006729124e-07,0.16184716662673396,1941,0.321305829783021,0.2647093722783587,0.2521046123572332
55057,2025-06-10 18:47:00,53115,1.8106137177126609e-06,4.0289623317460587e-07,0.22251915426973715,1942,0.317449285244148,0.2644532544048308,0.25250277914879365
55075,2025-06-10 19:05:00,53132,1.8106137177126609e-06,3.254508684408083e-07,0.17974616300375143,1943,0.31761141924403413,0.26494863189624895,0.25251484575854366
55100,2025-06-10 19:30:00,53156,1.8106137177126609e-06,8.299976353928686e-07,0.45840679724960903,1944,0.3181315468209938,0.26560008339734026,0.253708566786271
55112,2025-06-10 19:42:00,53167,1.8106137177126609e-06,7.142894234739466e-07,0.3945012768246917,1945,0.3254571380593114,0.2670888512299349,0.2531664093790393
55123,2025-06-10 19:53:00,53177,1.8106137177126609e-06,-1.3894713511782856e-06,0.7674035259898493,1946,0.3296286502712176,0.2681315572057624,0.2543909360249893
55134,2025-06-10 20:04:00,53187,1.8106137177126609e-06,-2.2422931953842415e-08,0.012384161091063196,1947,0.3242799408745981,0.2677864400056934,0.25384370497915343
55139,2025-06-10 20:09:00,53191,1.8106137177126609e-06,1.1162505056247697e-06,0.6165039481943854,1948,0.32557126762538785,0.2679252771550671,0.2549873896391034
55139,2025-06-10 20:09:00,53190,1.8106137177126609e-06,1.4478593793471968e-06,0.7996511708617066,1949,0.33860218397663716,0.2697878731581289,0.25602064870951785
55139,2025-06-10 20:09:00,53189,1.8106137177126609e-06,1.0595035768705532e-06,0.5851626807561243,1950,0.3502595906099948,0.2716191967802674,0.2565926654415912
55140,2025-06-10 20:10:00,53189,1.8106137177126609e-06,7.947361147182217e-07,0.43893189747960587,1951,0.34611983355128667,0.27325405061974745,0.2563740618919287
55140,2025-06-10 20:10:00,53188,1.8106137177126609e-06,1.8017999055573862e-06,0.9951321410695987,1952,0.36405690766391435,0.2763233574272803,0.257748279580127
55140,2025-06-10 20:10:00,53187,1.8106137177126609e-06,1.3342292998716155e-06,0.7368934007399107,1953,0.3677321168878693,0.27901824166104416,0.25909507855430736
55140,2025-06-10 20:10:00,53186,1.8106137177126609e-06,9.879941824534654e-07,0.5456681194824887,1954,0.36733547000149763,0.2802821346001063,0.26050598058140273
55141,2025-06-10 20:11:00,53186,1.8106137177126609e-06,3.115742609835029e-07,0.172082127698178,1955,0.36851487479982553,0.27998260104910333,0.26054604867096587
55141,2025-06-10 20:11:00,53185,1.8106137177126609e-06,-1.7416868064953258e-06,0.9619317414073223,1956,0.38142731529203355,0.28364532327328,0.2623405826238204
55141,2025-06-10 20:11:00,53184,1.8106137177126609e-06,-1.3403929313551243e-06,0.7402975677487056,1957,0.3874338389740274,0.2850328658829381,0.26445353175316216
55141,2025-06-10 20:11:00,53183,1.8106137177126609e-06,-1.0315592928226068e-06,0.5697290828690784,1958,0.39594717893508824,0.28546382789805824,0.2654780159935874
55141,2025-06-10 20:11:00,53182,1.8106137177126609e-06,-7.938825621326331e-07,0.43846048130881327,1959,0.4005205026384737,0.2860227782727831,0.2661365394165921
55142,2025-06-10 20:12:00,53182,1.8106137177126609e-06,1.3869462094675205e-06,0.7660088929513041,1960,0.40576455803058287,0.287953960013086,0.26829765335219025
